component_id,year,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,canonical_2024_q90,canonical_2024_q95
29,2020,-0.5911574877865732,1.240323964100643,-1.240323964100643,False,False,False
29,2021,-0.4017502156341432,1.2023817796883995,-1.2023817796883995,False,False,False
29,2022,-0.4240843789519678,1.2103321959081137,-1.2103321959081137,False,False,False
29,2023,-0.3522996427594831,1.1758660904213196,-1.1758660904213196,False,False,False
29,2024,-0.4031637589968823,1.048509741160958,-1.048509741160958,False,False,False
30,2015,1.1035969112194688,0.2035335189008037,-0.2035335189008037,False,False,False
30,2016,0.9626820232786264,0.1439348835429185,-0.1439348835429185,False,False,False
30,2017,1.147567906609699,0.1707913576593448,-0.1707913576593448,False,False,False
30,2018,0.9676020354504432,0.2589450091007717,-0.2589450091007717,False,False,False
30,2019,0.9506621185950416,0.2223287756620914,-0.2223287756620914,False,False,False
30,2020,1.0381210658274265,0.2070431571533144,-0.2070431571533144,False,False,False
30,2021,0.954497270429704,0.2738580302084115,-0.2738580302084115,False,False,False
30,2022,0.8871291429008997,0.2355090582328551,-0.2355090582328551,False,False,False
30,2023,0.9319494007785802,0.3530341121708883,-0.3530341121708883,False,False,False
30,2024,0.9875888742304392,0.5586619506436945,-0.5586619506436945,False,False,False
31,2015,1.359097786205683,-0.9241657288324688,0.9241657288324688,True,False,False
31,2016,1.3364739314637983,-0.9414448579750592,0.9414448579750592,True,False,False
31,2017,1.3803460540836816,-0.9372125040762956,0.9372125040762956,True,False,False
31,2018,1.3515775157016328,-0.9298698099366064,0.9298698099366064,True,False,False
31,2019,1.3737584150723383,-0.9298875724588695,0.9298875724588695,True,False,False
31,2020,1.475023423790412,-0.9447579356640656,0.9447579356640656,True,False,False
31,2021,1.5103099216439342,-0.9478483548543276,0.9478483548543276,True,False,False
31,2022,1.4968006322891323,-0.9372830225739692,0.9372830225739692,True,False,False
31,2023,1.4653318839639151,-0.9346217853850372,0.9346217853850372,True,False,False
31,2024,1.2869777107446956,-0.670643973841313,0.670643973841313,False,False,False
32,2015,1.844088113129525,-2.059538069334838,2.059538069334838,True,True,True
32,2016,1.887063273261518,-2.075613097939234,2.075613097939234,True,True,True
32,2017,1.9552532971723564,-2.0735124478260394,2.0735124478260394,True,True,True
32,2018,1.995466789509896,-2.078759270557072,2.078759270557072,True,True,True
32,2019,2.1208984655259906,-2.086422542341591,2.086422542341591,True,True,True
32,2020,2.134525342869365,-2.087310314637412,2.087310314637412,True,True,True
32,2021,2.1250760692328856,-2.0921251909641168,2.0921251909641168,True,True,True
32,2022,2.087225695158491,-2.079426122642116,2.079426122642116,True,True,True
32,2023,2.1040650266332603,-2.0800545281842298,2.0800545281842298,True,True,True
32,2024,1.8742013551435408,-1.8288143791498648,1.8288143791498648,True,True,True
33,2015,-0.3375330733546779,0.164118968479612,-0.164118968479612,False,False,False
33,2016,-0.3704707955404906,0.1481074271541806,-0.1481074271541806,False,False,False
33,2017,-0.3081511051347187,0.1468455962002001,-0.1468455962002001,False,False,False
33,2018,-0.3507273684959023,0.155447136978312,-0.155447136978312,False,False,False
33,2019,-0.294614124743276,0.1510009673230248,-0.1510009673230248,False,False,False
33,2020,-0.2110699614437675,0.1362301082924882,-0.1362301082924882,False,False,False
33,2021,-0.161109261942379,0.126207362128525,-0.126207362128525,False,False,False
33,2022,-0.1778608510898514,0.1348760600096628,-0.1348760600096628,False,False,False
33,2023,-0.2180782186832257,0.1365352850629017,-0.1365352850629017,False,False,False
33,2024,0.0212000454725292,-0.1492029724513602,0.1492029724513602,False,False,False
34,2015,-0.0250804806789405,1.610276342973317,-1.610276342973317,False,False,False
34,2016,-0.0587572450116963,1.5877276905176116,-1.5877276905176116,False,False,False
34,2017,-0.0311042500104911,1.5875090424035276,-1.5875090424035276,False,False,False
34,2018,-0.0829830747125439,1.5896558254009523,-1.5896558254009523,False,False,False
34,2019,-0.1346924575023562,1.6017774480105615,-1.6017774480105615,False,False,False
34,2020,-0.1215632046294922,1.5885070387911755,-1.5885070387911755,False,False,False
34,2021,0.045819745944646,1.595771228869925,-1.595771228869925,False,False,False
34,2022,0.0374564765376507,1.591192525114009,-1.591192525114009,False,False,False
34,2023,-0.04537352795402,1.5668922447684568,-1.5668922447684568,False,False,False
34,2024,0.1821137001882647,1.2650620548094291,-1.2650620548094291,False,False,False
35,2015,-0.1853999877383098,-0.2223105810475274,0.2223105810475274,False,False,False
35,2016,-0.1373426439639917,-0.2463429433891461,0.2463429433891461,False,False,False
35,2017,-0.1708628239371877,-0.2346479033055328,0.2346479033055328,False,False,False
35,2018,-0.1810119226518086,-0.2273865571433994,0.2273865571433994,False,False,False
35,2019,-0.1836817544463446,-0.2149031994385419,0.2149031994385419,False,False,False
35,2020,-0.1234604796724386,-0.2274841870990216,0.2274841870990216,False,False,False
35,2021,-0.1428896993405066,-0.2263355635752614,0.2263355635752614,False,False,False
35,2022,-0.1206669619139189,-0.2142500072998628,0.2142500072998628,False,False,False
35,2023,-0.1281017870830635,-0.2112481776582966,0.2112481776582966,False,False,False
